,location,age_lt18_pt,age_18-65_pt,age_gt65_pt,age_avg,single_pt,maried_pt,widow_pt,divorced_pt,belgian_pt,alien_pt,residential_pt,industry_pt,exploitation_pt,commercial_pt,public_pt,mixte_pt,transport_pt,infra_pt,leasure_pt,salaried_pt,working_outside_pt,superior_degree_pt,independant_pt,idleness_pt,pop_density,family_size,owner_renter_pt,avg_wage,province,postal_code
688,montigny-le-tilleul,0.17704950300167308,0.5944296821179018,0.22852081488042517,44.74338155693337,0.44296821179017815,0.3694518256077158,0.0807991339435095,0.10678082865859659,0.9353410097431355,0.06465899025686449,0.5546316802548756,0.02516263445320825,0.03723353651116739,0.021132117216279295,0.0567169264466741,0.0058277745205408725,0.2199546445125391,0.00410161104166436,0.07523907504305082,0.840800000000003,0.23070000000000082,0.36050000000000126,0.14980000000000052,0.0825000000000003,672.4500000000024,2.270000000000008,0.7461000000000026,20402.28659534431,WAL,6120
689,pont-à-celles,0.21185656448814344,0.6179872758820127,0.17015615962984385,40.77067669172932,0.4920185078079815,0.3561017929438982,0.061827646038172354,0.09005205320994794,0.9537304800462695,0.04626951995373048,0.44029851178507207,0.01682893588858206,0.0,0.006431240022079091,0.011047075225101123,0.0017913680329278868,0.472107095562732,0.006178998567639226,0.045316774915866415,0.8696000000000031,0.4870000000000017,0.287900000000001,0.11780000000000042,0.08980000000000032,302.20000000000107,2.460000000000009,0.7772000000000028,18419.210516000792,WAL,6238
690,seneffe,0.20954598370197905,0.612519029282708,0.17793498701531296,41.18944210620578,0.49368675561923525,0.34772096355332677,0.06008775857437092,0.09850452225306708,0.9338228709590759,0.06617712904092415,0.22622204059703882,0.22734263146313377,0.00040322695876568546,0.013153243390764359,0.013588477025208115,0.004941102001274553,0.4110715234891849,0.006858287585696446,0.09641946748893342,0.8255000000000029,0.5369000000000019,0.3042000000000011,0.15880000000000055,0.1125000000000004,173.2000000000006,2.490000000000009,0.6707000000000023,18731.693195792246,WAL,7180
691,seneffe,0.20954598370197905,0.612519029282708,0.17793498701531296,41.18944210620578,0.49368675561923525,0.34772096355332677,0.06008775857437092,0.09850452225306708,0.9338228709590759,0.06617712904092415,0.22622204059703882,0.22734263146313377,0.00040322695876568546,0.013153243390764359,0.013588477025208115,0.004941102001274553,0.4110715234891849,0.006858287585696446,0.09641946748893342,0.8255000000000029,0.5369000000000019,0.3042000000000011,0.15880000000000055,0.1125000000000004,173.2000000000006,2.490000000000009,0.6707000000000023,18731.693195792246,WAL,7181
692,les bons villers,0.2075311137113073,0.6151473247526859,0.1773215615360068,41.4288373577279,0.4913307094989895,0.3436868418253377,0.06956706733326241,0.09541538134241039,0.9551111583874056,0.044888841612594405,0.4729315223227824,0.03575095080836099,0.0,0.011422220120134321,0.01581875241701467,0.003147509535905361,0.2498142898080577,0.00023074665234773848,0.21088400833539675,0.835600000000003,0.46170000000000166,0.3225000000000012,0.15060000000000054,0.08790000000000033,213.90000000000077,2.450000000000009,0.7594000000000026,19947.69855663506,WAL,6211
693,boussu,0.20497648308299196,0.6160420775805391,0.17898143933646893,41.44350882516563,0.5081677034339757,0.30460729277297327,0.08218277449046679,0.10504222930258433,0.8769028473170485,0.1230971526829515,0.48693488038688754,0.03104254637201856,0.0,0.052776887457979135,0.04701580093004428,0.011247244183835959,0.30558894548829435,0.0033540475584608437,0.062039647622479176,0.9050000000000032,0.19640000000000069,0.15880000000000055,0.08550000000000031,0.20880000000000076,1004.5700000000036,2.280000000000008,0.6474000000000023,13873.978044359026,WAL,7300
694,boussu,0.20497648308299196,0.6160420775805391,0.17898143933646893,41.44350882516563,0.5081677034339757,0.30460729277297327,0.08218277449046679,0.10504222930258433,0.8769028473170485,0.1230971526829515,0.48693488038688754,0.03104254637201856,0.0,0.052776887457979135,0.04701580093004428,0.011247244183835959,0.30558894548829435,0.0033540475584608437,0.062039647622479176,0.9050000000000032,0.19640000000000069,0.15880000000000055,0.08550000000000031,0.20880000000000076,1004.5700000000036,2.280000000000008,0.6474000000000023,13873.978044359026,WAL,7301
695,dour,0.2149655791679138,0.6099970068841665,0.17503741394791977,40.880724334031726,0.5203831188266986,0.30038910505836575,0.0812331637234361,0.09799461239149955,0.9310386111942532,0.06896138880574679,0.5750464164116298,0.07310201700767834,0.001069590393728373,0.027693577201001837,0.026824088350866304,0.006234274758159021,0.22504134240820303,0.0020558051442930644,0.0629328883244402,0.8849000000000031,0.1729000000000006,0.1984000000000007,0.10420000000000038,0.18070000000000064,508.55000000000183,2.300000000000008,0.6914000000000025,14682.064309448466,WAL,7370
696,dour,0.2149655791679138,0.6099970068841665,0.17503741394791977,40.880724334031726,0.5203831188266986,0.30038910505836575,0.0812331637234361,0.09799461239149955,0.9310386111942532,0.06896138880574679,0.5750464164116298,0.07310201700767834,0.001069590393728373,0.027693577201001837,0.026824088350866304,0.006234274758159021,0.22504134240820303,0.0020558051442930644,0.0629328883244402,0.8849000000000031,0.1729000000000006,0.1984000000000007,0.10420000000000038,0.18070000000000064,508.55000000000183,2.300000000000008,0.6914000000000025,14682.064309448466,WAL,7380
697,frameries,0.2195267631518493,0.6026188835286009,0.17785435331954974,40.83999540546749,0.5146335860326212,0.3039283252929014,0.0733746841258902,0.10806340454858718,0.9023661842407535,0.0976338157592465,0.5095626975022864,0.07562117981397194,0.0,0.044843074557921095,0.04415772345547168,0.0029309610575626614,0.21867683565519022,0.002526662850527417,0.10168086510706872,0.9020000000000032,0.21100000000000074,0.1983000000000007,0.08790000000000033,0.17150000000000062,816.5500000000029,2.250000000000008,0.6841000000000025,15043.793389683116,WAL,7080
698,hensies,0.20635846580137085,0.6227213066938895,0.17092022750473967,41.108721015021146,0.49409362695056147,0.34256963686743475,0.07087647659326236,0.09246025958874143,0.914248213504448,0.08575178649555198,0.3675825813619489,0.01859043593048958,0.0,0.01109646525059906,0.007970122444555416,0.010879100034453255,0.5393022634629007,0.002442503706628574,0.0421365278084244,0.8718000000000031,0.20040000000000072,0.20780000000000076,0.11680000000000042,0.16880000000000062,260.7500000000009,2.3600000000000083,0.6980000000000024,14736.349399010514,WAL,7350
699,jurbise,0.21448361517149137,0.6186108722652145,0.16690551256329417,40.85578484761632,0.49794592528900355,0.3652431451227668,0.05493455622432407,0.0818763733639056,0.883538740804433,0.11646125919556702,0.6242596743655351,0.016614772624817736,0.0,0.016552074880796564,0.019017236179810913,0.003100429350005752,0.22834272245004134,0.0025941839292727992,0.08951890621971983,0.844000000000003,0.2515000000000009,0.37200000000000133,0.1382000000000005,0.06090000000000022,173.58000000000064,2.500000000000009,0.7825000000000027,19227.33445721348,WAL,7050
700,jurbise,0.21448361517149137,0.6186108722652145,0.16690551256329417,40.85578484761632,0.49794592528900355,0.3652431451227668,0.05493455622432407,0.0818763733639056,0.883538740804433,0.11646125919556702,0.6242596743655351,0.016614772624817736,0.0,0.016552074880796564,0.019017236179810913,0.003100429350005752,0.22834272245004134,0.0025941839292727992,0.08951890621971983,0.844000000000003,0.2515000000000009,0.37200000000000133,0.1382000000000005,0.06090000000000022,173.58000000000064,2.500000000000009,0.7825000000000027,19227.33445721348,WAL,7060
701,lens,0.21854008060904612,0.6267353336318854,0.15472458575906853,39.817510076130766,0.5161218092252575,0.3401253918495298,0.05956112852664577,0.08419167039856695,0.922525750111957,0.077474249888043,0.46448616438671664,0.043141142637848295,0.0,0.015411173812649464,0.0072387541569205,0.002213056359703432,0.35711075037671386,0.0032535965400551045,0.10714536172939282,0.831800000000003,0.279800000000001,0.3075000000000011,0.14550000000000052,0.07300000000000026,86.0,2.4100000000000086,0.7535000000000026,17140.24193658762,WAL,7870
702,mons,0.2010922075194287,0.6247427011132115,0.1741650913673598,40.835958832178115,0.5271266540642722,0.2951480781348456,0.0657739970594413,0.11195127074144087,0.8455261499684941,0.154473850031506,0.3910312140463866,0.0950571009411845,0.026077532150746964,0.029193128718199117,0.05123389976077742,0.008720617765294774,0.3116327175504245,0.00713553792190366,0.07991825114508258,0.8777000000000031,0.23530000000000084,0.283500000000001,0.11260000000000041,0.1712000000000006,632.7800000000022,2.050000000000007,0.565300000000002,15678.06135019602,WAL,7000
703,mons,0.2010922075194287,0.6247427011132115,0.1741650913673598,40.835958832178115,0.5271266540642722,0.2951480781348456,0.0657739970594413,0.11195127074144087,0.8455261499684941,0.154473850031506,0.3910312140463866,0.0950571009411845,0.026077532150746964,0.029193128718199117,0.05123389976077742,0.008720617765294774,0.3116327175504245,0.00713553792190366,0.07991825114508258,0.8777000000000031,0.23530000000000084,0.283500000000001,0.11260000000000041,0.1712000000000006,632.7800000000022,2.050000000000007,0.565300000000002,15678.06135019602,WAL,7010
704,mons,0.2010922075194287,0.6247427011132115,0.1741650913673598,40.835958832178115,0.5271266540642722,0.2951480781348456,0.0657739970594413,0.11195127074144087,0.8455261499684941,0.154473850031506,0.3910312140463866,0.0950571009411845,0.026077532150746964,0.029193128718199117,0.05123389976077742,0.008720617765294774,0.3116327175504245,0.00713553792190366,0.07991825114508258,0.8777000000000031,0.23530000000000084,0.283500000000001,0.11260000000000041,0.1712000000000006,632.7800000000022,2.050000000000007,0.565300000000002,15678.06135019602,WAL,7011
705,mons,0.2010922075194287,0.6247427011132115,0.1741650913673598,40.835958832178115,0.5271266540642722,0.2951480781348456,0.0657739970594413,0.11195127074144087,0.8455261499684941,0.154473850031506,0.3910312140463866,0.0950571009411845,0.026077532150746964,0.029193128718199117,0.05123389976077742,0.008720617765294774,0.3116327175504245,0.00713553792190366,0.07991825114508258,0.8777000000000031,0.23530000000000084,0.283500000000001,0.11260000000000041,0.1712000000000006,632.7800000000022,2.050000000000007,0.565300000000002,15678.06135019602,WAL,7012
706,mons,0.2010922075194287,0.6247427011132115,0.1741650913673598,40.835958832178115,0.5271266540642722,0.2951480781348456,0.0657739970594413,0.11195127074144087,0.8455261499684941,0.154473850031506,0.3910312140463866,0.0950571009411845,0.026077532150746964,0.029193128718199117,0.05123389976077742,0.008720617765294774,0.3116327175504245,0.00713553792190366,0.07991825114508258,0.8777000000000031,0.23530000000000084,0.283500000000001,0.11260000000000041,0.1712000000000006,632.7800000000022,2.050000000000007,0.565300000000002,15678.06135019602,WAL,7020
